customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS01893,Amira Mahmoud,Female,12/02/1975,1033248060,amira.mahmoud25@yahoo.com,Hurghada,Red Sea,Bronze,14/10/2021
CUS00676,Youssef Salem,Male,04/07/1980,1292985330,youssef.salem36@yahoo.com,Ismailia,Canal Zone,Gold,05/11/2020
CUS00729,Omar Salem,Male,05/09/1978,1074114251,omar.salem97@outlook.com,Cairo,Greater Cairo,Bronze,27/04/2022
CUS00413,Amira Gouda,Female,24/12/1976,1292020513,amira.gouda30@gmail.com,Port Said,Canal Zone,Bronze,02/07/2021
CUS01517,Ramy Mahmoud,Male,06/06/1988,1215998983,ramy.mahmoud3@yahoo.com,Mansoura,Nile Delta,Bronze,26/01/2023
CUS01650,Ali Mahmoud,Male,25/11/1977,1217433350,,Tanta,Nile Delta,Bronze,18/04/2023
CUS00826,Samir Farouk,Male,17/07/1984,1156030008,samir.farouk22@yahoo.com,Suez,Canal Zone,Silver,20/10/2021
CUS00617,Ramy Mohamed,Male,04/08/1978,1113412336,ramy.mohamed58@outlook.com,Cairo,Greater Cairo,Silver,07/04/2023
CUS00115,Nadia Rizk,Female,12/10/1997,1246985109,nadia.rizk72@outlook.com,Mansoura,Nile Delta,Silver,18/06/2021
CUS00418,Nader Zaki,Male,18/04/2000,1230625554,nader.zaki98@hotmail.com,Giza,Greater Cairo,Silver,21/08/2022
CUS01626,Nour Hassan,Female,08/03/1980,1027399889,nour.hassan60@outlook.com,Tanta,Nile Delta,Bronze,12/03/2020
CUS02987,Suzy Attia,Female,17/09/2003,1156930070,suzy.attia46@outlook.com,Cairo,Greater Cairo,Bronze,04/02/2023
CUS00090,Hana Ali,Female,04/08/1992,1285414925,hana.ali90@hotmail.com,Alexandria,Alexandria,Bronze,13/07/2020
CUS02083,Tamer Sayed,Male,10/07/1998,1120079941,tamer.sayed6@yahoo.com,Alexandria,Alexandria,Silver,07/11/2021
CUS00754,Maged Lotfy,Male,20/02/1997,1157617011,maged.lotfy62@gmail.com,Giza,Greater Cairo,Bronze,07/06/2022
CUS02547,Mona Bakr,Female,25/07/1996,1124657843,mona.bakr3@outlook.com,Cairo,Greater Cairo,Gold,21/09/2023
CUS01631,Rania Rizk,Female,25/10/1977,1099863623,rania.rizk12@gmail.com,Zagazig,Nile Delta,Silver,26/10/2020
CUS00012,Mohamed Farouk,Male,09/01/1988,1082156607,mohamed.farouk64@gmail.com,Ismailia,Canal Zone,Silver,25/05/2020
CUS02445,Nadia Amin,Female,16/02/1982,1231347320,nadia.amin79@outlook.com,Giza,Greater Cairo,Bronze,05/07/2023
CUS00285,Osama Khalil,Male,04/07/1999,1115474970,osama.khalil15@yahoo.com,Alexandria,Alexandria,Bronze,03/06/2020
CUS01067,Samir Bakr,Male,06/10/1970,1295900652,samir.bakr16@gmail.com,Cairo,Greater Cairo,Platinum,05/07/2021
CUS01192,Magdy Ramadan,Male,22/04/1979,1037593285,,Alexandria,Alexandria,Bronze,23/05/2022
CUS01441,Ashraf Salem,Male,15/11/1977,1226979489,,Ismailia,Canal Zone,Bronze,28/04/2023
CUS02849,Walid Salem,Male,23/06/1979,1246207497,walid.salem65@outlook.com,Alexandria,Alexandria,Gold,15/02/2020
CUS02848,Suzy Wahba,Female,07/05/1983,1181911375,,Cairo,Greater Cairo,Bronze,14/08/2023
CUS02756,Aisha Ismail,Female,08/02/1988,1142101779,aisha.ismail97@gmail.com,Giza,Greater Cairo,Silver,11/06/2020
CUS01569,Fatima Hafez,Female,09/07/1975,1241119594,fatima.hafez58@outlook.com,Mansoura,Nile Delta,Silver,25/02/2022
CUS02428,Hana Salem,Female,23/07/2000,1229515155,hana.salem34@outlook.com,Port Said,Canal Zone,Gold,15/09/2021
CUS02621,Nadia Hassan,Female,14/12/2002,1220613190,nadia.hassan90@yahoo.com,Hurghada,Red Sea,Silver,11/07/2020
CUS01688,Nader Mostafa,Male,15/10/1988,1045229697,nader.mostafa35@outlook.com,Alexandria,Alexandria,Bronze,10/02/2023
CUS00852,Youssef Mansour,Male,12/11/1984,1131369764,youssef.mansour43@outlook.com,Zagazig,Nile Delta,Bronze,09/11/2020
CUS02208,Fady Ismail,Male,25/01/1995,1224336913,fady.ismail21@hotmail.com,Luxor,Upper Egypt,Bronze,02/01/2023
CUS00896,Heba Hafez,Female,03/08/1973,1078231337,heba.hafez30@hotmail.com,Cairo,Greater Cairo,Gold,27/01/2020
CUS00497,Hossam Hamdy,Male,13/07/1987,1224406372,hossam.hamdy16@outlook.com,Alexandria,Alexandria,Bronze,10/10/2020
CUS02306,Hussein Amin,Male,16/07/1979,1070572729,hussein.amin93@outlook.com,Giza,Greater Cairo,Gold,14/05/2023
CUS01783,Essam Younis,Male,13/06/1987,1169276156,essam.younis99@yahoo.com,Alexandria,Alexandria,Bronze,19/08/2020
CUS00336,Noha Amin,Female,02/01/1978,1051831217,noha.amin75@yahoo.com,Cairo,Greater Cairo,Silver,10/08/2021
CUS00516,Nadia Nasser,Female,24/06/1971,1268260695,nadia.nasser14@outlook.com,Cairo,Greater Cairo,Bronze,15/09/2022
CUS01349,Hany Salem,Male,06/03/1979,1230806860,hany.salem68@yahoo.com,Ismailia,Canal Zone,Silver,19/10/2022
CUS01016,Ghada Zaki,Female,17/01/1982,1287607161,,Port Said,Canal Zone,Bronze,03/10/2020
CUS02856,Doha Mahmoud,Female,01/10/1983,1034070150,doha.mahmoud39@outlook.com,Alexandria,Alexandria,Gold,27/11/2022
CUS02851,Zeinab Amin,Female,19/10/1973,1271970673,zeinab.amin16@outlook.com,Mansoura,Nile Delta,Silver,27/12/2021
CUS01782,Mona Wahba,Female,17/05/1985,1189707590,mona.wahba70@outlook.com,Suez,Canal Zone,Silver,06/11/2023
CUS02570,Youssef Ramadan,Male,24/09/1970,1152791853,youssef.ramadan14@outlook.com,Port Said,Canal Zone,Silver,28/08/2020
CUS01786,Hazem Hafez,Male,05/11/1979,1172409137,hazem.hafez72@yahoo.com,Suez,Canal Zone,Silver,19/11/2023
CUS02071,Noha Nasser,Female,13/02/1980,1211693674,noha.nasser34@gmail.com,Zagazig,Nile Delta,Silver,22/03/2021
CUS00357,Mohamed Ibrahim,Male,11/07/1999,1263598753,,Cairo,Greater Cairo,Silver,22/06/2021
CUS02900,Eman Badawi,Female,10/06/1979,1129693407,eman.badawi40@yahoo.com,Cairo,Greater Cairo,Bronze,27/08/2020
CUS01313,Yasmin Gamal,Female,09/02/1975,1288968371,yasmin.gamal9@yahoo.com,Alexandria,Alexandria,Silver,01/05/2020
CUS01636,Eman Ahmed,Female,09/12/1999,1039861312,eman.ahmed81@outlook.com,Cairo,Greater Cairo,Bronze,08/10/2020
CUS00551,Hoda Attia,Female,24/06/1983,1228164926,hoda.attia23@yahoo.com,Alexandria,Alexandria,Bronze,01/02/2023
CUS02389,Omar Ismail,Male,10/12/1983,1287781486,omar.ismail23@outlook.com,Tanta,Nile Delta,Bronze,20/05/2021
CUS02480,Ayman Ibrahim,Male,24/07/1996,1160524625,,Hurghada,Red Sea,Platinum,09/04/2022
CUS02522,Eman Lotfy,Female,28/02/1994,1241704978,eman.lotfy63@yahoo.com,Cairo,Greater Cairo,Bronze,24/11/2020
CUS02266,Engy Ramadan,Female,27/04/1994,1195094024,engy.ramadan39@outlook.com,Mansoura,Nile Delta,Silver,24/05/2023
CUS01228,Hossam Ramadan,Male,26/10/1997,1093535134,hossam.ramadan73@gmail.com,Cairo,Greater Cairo,Bronze,18/07/2022
CUS02725,Rania Hassan,Female,05/11/1985,1077481727,rania.hassan52@gmail.com,Giza,Greater Cairo,Bronze,15/10/2020
CUS00958,Mahmoud Salem,Male,22/09/1992,1264127552,mahmoud.salem94@hotmail.com,Cairo,Greater Cairo,Silver,17/05/2023
CUS01774,Essam Gamal,Male,16/11/1995,1284463328,essam.gamal42@outlook.com,Port Said,Canal Zone,Platinum,15/11/2022
CUS02142,Ashraf Saad,Male,13/04/1975,1221394849,ashraf.saad66@yahoo.com,Alexandria,Alexandria,Silver,26/12/2021
CUS01009,Suzy Saad,Female,01/04/1976,1199791980,suzy.saad84@hotmail.com,Cairo,Greater Cairo,Bronze,22/01/2021
CUS01093,Ayman Ali,Male,17/12/1973,1181808026,,Mansoura,Nile Delta,Bronze,05/01/2022
CUS02719,Ali Wahba,Male,12/06/1972,1149593469,ali.wahba9@yahoo.com,Aswan,Upper Egypt,Bronze,14/04/2022
CUS00997,Yasmin Mostafa,Female,24/06/1975,1269946219,yasmin.mostafa47@hotmail.com,Suez,Canal Zone,Silver,17/07/2021
CUS01680,Hoda Abdallah,Female,21/02/1999,1162874708,hoda.abdallah67@outlook.com,Tanta,Nile Delta,Bronze,17/03/2022
CUS00154,Heba Zaki,Female,26/12/1972,1261210252,heba.zaki56@outlook.com,Alexandria,Alexandria,Silver,24/04/2020
CUS02830,Omar Ramadan,Male,13/09/1970,1049751649,omar.ramadan75@outlook.com,Cairo,Greater Cairo,Gold,01/12/2023
CUS00581,Mohamed Mansour,Male,21/12/1986,1220641221,mohamed.mansour34@hotmail.com,Giza,Greater Cairo,Bronze,26/12/2021
CUS01471,Fatima Mansour,Female,21/03/1989,1096750195,fatima.mansour68@yahoo.com,Alexandria,Alexandria,Gold,22/07/2020
CUS00704,Hossam Hassan,Male,03/12/1992,1259407992,hossam.hassan1@hotmail.com,Cairo,Greater Cairo,Silver,12/09/2022
CUS01213,Hazem Ali,Male,28/11/2003,1070969959,hazem.ali71@yahoo.com,Cairo,Greater Cairo,Silver,27/05/2022
CUS00897,Akram Saad,Male,07/05/2001,1133485502,akram.saad45@hotmail.com,Giza,Greater Cairo,Bronze,23/07/2023
CUS00488,Maged Ali,Male,27/05/1983,1226567268,maged.ali1@gmail.com,Giza,Greater Cairo,Gold,12/03/2022
CUS00560,Noha Abdallah,Female,27/07/1975,1017522634,noha.abdallah36@yahoo.com,Mansoura,Nile Delta,Silver,27/06/2020
CUS01142,Heba Badawi,Female,03/02/1973,1114353181,heba.badawi15@yahoo.com,Giza,Greater Cairo,Silver,16/12/2020
CUS01120,Fatima Khalil,Female,07/03/1974,1275990558,fatima.khalil43@gmail.com,Cairo,Greater Cairo,Bronze,01/04/2021
CUS00513,Hussein Ahmed,Male,23/07/1992,1275257692,hussein.ahmed30@hotmail.com,Port Said,Canal Zone,Silver,12/02/2021
CUS00634,Hussein Gouda,Male,15/11/1984,1126759028,hussein.gouda97@hotmail.com,Alexandria,Alexandria,Gold,13/01/2022
CUS02628,Dina Shaaban,Female,27/11/1978,1212323115,,Tanta,Nile Delta,Silver,02/07/2023
CUS01665,Omar Ramadan,Male,20/08/1980,1267697780,,Sharm El Sheikh,South Sinai,Bronze,11/06/2022
CUS01013,Sara Fathy,Female,24/03/1976,1222053475,sara.fathy92@outlook.com,Port Said,Canal Zone,Silver,18/08/2023
CUS01932,Essam Hamdy,Male,11/04/1984,1133882168,essam.hamdy71@outlook.com,Alexandria,Alexandria,Bronze,17/08/2022
CUS01151,Rania Farouk,Female,18/05/1978,1177563757,,Tanta,Nile Delta,Gold,26/10/2023
CUS02853,Tarek Fathy,Male,10/01/1986,1059668050,tarek.fathy3@yahoo.com,Cairo,Greater Cairo,Bronze,15/05/2022
CUS00117,Rana Lotfy,Female,27/02/1970,1073306295,rana.lotfy11@gmail.com,Hurghada,Red Sea,Silver,20/07/2023
CUS00741,Amr Farouk,Male,01/02/1987,1051405395,amr.farouk30@gmail.com,Alexandria,Alexandria,Bronze,23/07/2020
CUS02809,Nadia Ibrahim,Female,01/12/1976,1032902802,nadia.ibrahim39@gmail.com,Alexandria,Alexandria,Gold,08/03/2023
CUS01975,Ashraf Farouk,Male,28/06/2003,1171214909,ashraf.farouk10@hotmail.com,Giza,Greater Cairo,Silver,18/08/2021
CUS01082,Sara Gamal,Female,18/08/1981,1136346840,sara.gamal9@hotmail.com,Cairo,Greater Cairo,Silver,15/02/2021
CUS01811,Dina Hamdy,Female,24/07/1973,1222162326,,Mansoura,Nile Delta,Silver,26/11/2023
CUS00831,Ahmed Barakat,Male,11/04/1998,1141866734,ahmed.barakat18@outlook.com,Cairo,Greater Cairo,Silver,08/04/2020
CUS00120,Amira Attia,Female,01/10/1995,1133492771,amira.attia15@hotmail.com,Alexandria,Alexandria,Platinum,15/12/2022
CUS00657,Heba Barakat,Female,21/11/1975,1180778039,heba.barakat83@yahoo.com,Giza,Greater Cairo,Bronze,05/06/2022
CUS02834,Ahmed Saad,Male,09/11/1982,1049830164,ahmed.saad64@outlook.com,Giza,Greater Cairo,Gold,23/05/2023
CUS02737,Ayman Mohamed,Male,02/06/1974,1295533714,ayman.mohamed41@gmail.com,Sharm El Sheikh,South Sinai,Bronze,17/10/2021
CUS02980,Radwa Bakr,Female,09/12/1989,1229113941,radwa.bakr79@yahoo.com,Ismailia,Canal Zone,Gold,11/03/2020
CUS00636,Zeinab Ahmed,Female,27/05/1976,1247026058,zeinab.ahmed33@hotmail.com,Giza,Greater Cairo,Silver,04/01/2020
CUS00370,Bassem Gouda,Male,05/06/1974,1272982807,bassem.gouda94@hotmail.com,Cairo,Greater Cairo,Gold,14/07/2023
CUS00269,Mahmoud Ismail,Male,05/05/1980,1044681437,mahmoud.ismail6@outlook.com,Giza,Greater Cairo,Gold,28/01/2020
CUS00047,Omar Gamal,Male,24/02/1986,1016462242,omar.gamal64@outlook.com,Giza,Greater Cairo,Bronze,13/09/2022
CUS00992,Eman Hafez,Female,08/06/1982,1159757038,eman.hafez94@outlook.com,Tanta,Nile Delta,Gold,07/07/2020
CUS00877,Adel Amin,Male,06/04/1979,1197687081,adel.amin70@yahoo.com,Tanta,Nile Delta,Bronze,10/09/2022
CUS00774,Engy Amin,Female,14/01/1995,1020214735,engy.amin54@gmail.com,Giza,Greater Cairo,Bronze,22/10/2022
CUS01220,Reham Salem,Female,28/06/1977,1286498139,reham.salem92@outlook.com,Cairo,Greater Cairo,Platinum,07/03/2023
CUS01127,Samir Hassan,Male,05/07/1979,1081253299,samir.hassan18@outlook.com,Cairo,Greater Cairo,Platinum,21/06/2021
CUS00005,Yasmin Gamal,Female,04/08/1971,1165831276,yasmin.gamal45@hotmail.com,Cairo,Greater Cairo,Bronze,26/08/2022
CUS01596,Eman Mohamed,Female,10/03/1988,1188004977,eman.mohamed73@hotmail.com,Alexandria,Alexandria,Bronze,03/10/2020
CUS02312,Reem Gouda,Female,16/06/1976,1044908784,,Luxor,Upper Egypt,Silver,01/07/2023
CUS02492,Hassan Farouk,Male,27/11/1977,1218420105,hassan.farouk75@gmail.com,Cairo,Greater Cairo,Silver,15/05/2020
CUS01078,Ramy Abdallah,Male,13/02/1990,1077425226,,Tanta,Nile Delta,Gold,17/01/2022
CUS00838,Radwa Saad,Female,13/09/1975,1260774044,radwa.saad72@outlook.com,Giza,Greater Cairo,Gold,22/02/2023
CUS00682,Emad Mahmoud,Male,03/11/1998,1252763636,emad.mahmoud98@gmail.com,Cairo,Greater Cairo,Bronze,06/02/2021
CUS01716,Zeinab Mostafa,Female,07/11/2002,1098460162,zeinab.mostafa69@gmail.com,Sharm El Sheikh,South Sinai,Silver,05/03/2020
CUS02353,Hussein Khalil,Male,27/03/1983,1226925127,hussein.khalil32@hotmail.com,Mansoura,Nile Delta,Silver,25/01/2023
CUS02618,Sherif Ali,Male,11/05/1970,1035984086,sherif.ali23@gmail.com,Cairo,Greater Cairo,Bronze,01/01/2023
CUS02362,Omar Attia,Male,16/04/1970,1294694682,omar.attia18@gmail.com,Giza,Greater Cairo,Silver,12/05/2020
CUS02198,Mahmoud Ismail,Male,11/01/1986,1137594352,mahmoud.ismail13@gmail.com,Luxor,Upper Egypt,Bronze,26/05/2020
CUS01149,Bassem Badawi,Male,14/02/1992,1225890596,bassem.badawi96@yahoo.com,Luxor,Upper Egypt,Silver,02/06/2020
CUS00575,Ashraf Mansour,Male,22/07/1980,1224284867,,Luxor,Upper Egypt,Bronze,06/01/2023
CUS00051,Ibrahim Zaki,Male,16/08/1995,1245568288,ibrahim.zaki48@yahoo.com,Ismailia,Canal Zone,Bronze,09/01/2023
CUS00854,Mohamed Khalil,Male,28/01/1978,1114551461,mohamed.khalil56@hotmail.com,Suez,Canal Zone,Bronze,05/11/2022
CUS01983,Reem Abdallah,Female,27/02/1985,1157952384,reem.abdallah22@outlook.com,Giza,Greater Cairo,Gold,03/10/2022
CUS01824,Samir Lotfy,Male,19/06/2003,1028085930,samir.lotfy58@outlook.com,Hurghada,Red Sea,Bronze,25/02/2020
CUS00834,Tarek Lotfy,Male,11/03/1985,1223816907,tarek.lotfy25@yahoo.com,Cairo,Greater Cairo,Gold,06/02/2021
CUS01116,Rania Bakr,Female,26/03/1975,1182543688,rania.bakr69@outlook.com,Alexandria,Alexandria,Bronze,18/08/2022
CUS01167,Karim Badawi,Male,22/06/1972,1014415512,karim.badawi24@hotmail.com,Aswan,Upper Egypt,Bronze,19/07/2022
CUS02519,Fady Barakat,Male,18/02/1975,1192011499,fady.barakat15@outlook.com,Tanta,Nile Delta,Bronze,28/03/2022
CUS01907,Hazem Ibrahim,Male,02/01/2001,1130280473,hazem.ibrahim84@hotmail.com,Port Said,Canal Zone,Silver,20/06/2023
CUS00972,Ahmed Ali,Male,14/11/1972,1216227011,ahmed.ali53@hotmail.com,Port Said,Canal Zone,Gold,05/01/2021
CUS00400,Eman Salem,Female,01/05/1984,1060621018,eman.salem16@yahoo.com,Zagazig,Nile Delta,Gold,27/10/2022
CUS02560,Hazem Amin,Male,21/10/1998,1090763816,hazem.amin97@gmail.com,Alexandria,Alexandria,Bronze,26/03/2021
CUS02369,Emad Ramadan,Male,17/05/1992,1110745899,,Giza,Greater Cairo,Bronze,14/12/2022
CUS00020,Nader Mostafa,Male,05/12/1997,1119506414,,Giza,Greater Cairo,Bronze,05/05/2022
CUS00685,Suzy Mansour,Female,24/05/2000,1289431668,,Port Said,Canal Zone,Bronze,09/04/2021
CUS00036,Aisha Shaaban,Female,24/09/1998,1243534652,aisha.shaaban8@yahoo.com,Hurghada,Red Sea,Bronze,27/04/2021
CUS02877,Hossam Gamal,Male,18/12/1972,1050185344,hossam.gamal50@yahoo.com,Alexandria,Alexandria,Bronze,12/09/2021
CUS00525,Wael Badawi,Male,03/06/1996,1185223282,wael.badawi58@outlook.com,Aswan,Upper Egypt,Gold,27/10/2021
CUS02456,Tamer Gamal,Male,14/01/1972,1133641606,tamer.gamal32@hotmail.com,Cairo,Greater Cairo,Bronze,14/11/2022
CUS00921,Khaled Sayed,Male,09/10/2002,1159981121,,Luxor,Upper Egypt,Silver,10/03/2022
CUS01842,Mahmoud Nasser,Male,06/02/1983,1034993585,,Giza,Greater Cairo,Bronze,10/01/2023
CUS01891,Ali Younis,Male,16/02/1982,1059735290,ali.younis12@outlook.com,Cairo,Greater Cairo,Silver,13/04/2021
CUS00538,Ayman Mostafa,Male,11/08/1981,1225238583,ayman.mostafa63@outlook.com,Cairo,Greater Cairo,Bronze,10/01/2021
CUS01706,Manar Fathy,Female,06/06/1976,1074362557,manar.fathy37@gmail.com,Cairo,Greater Cairo,Bronze,08/04/2022
CUS02979,Amira Younis,Female,26/04/1977,1113153095,amira.younis76@outlook.com,Tanta,Nile Delta,Bronze,15/06/2023
CUS00246,Rana Bakr,Female,26/11/1990,1146434606,rana.bakr19@gmail.com,Port Said,Canal Zone,Bronze,10/09/2021
CUS00785,Mona Zaki,Female,22/02/1996,1146111036,mona.zaki1@gmail.com,Cairo,Greater Cairo,Gold,16/01/2023
CUS01410,Salma Badawi,Female,03/07/1996,1066033776,salma.badawi11@yahoo.com,Luxor,Upper Egypt,Bronze,21/11/2021
CUS02538,Engy Ismail,Female,25/04/1983,1264506267,engy.ismail98@yahoo.com,Cairo,Greater Cairo,Platinum,22/11/2023
CUS00155,Fatima Lotfy,Female,17/05/1973,1052857940,fatima.lotfy7@outlook.com,Ismailia,Canal Zone,Silver,19/10/2023
CUS01687,Nader Abdallah,Male,25/11/1991,1035137242,nader.abdallah88@outlook.com,Port Said,Canal Zone,Bronze,06/04/2022
CUS00626,Mona Lotfy,Female,06/04/1973,1029187023,mona.lotfy2@outlook.com,Giza,Greater Cairo,Silver,07/06/2023
CUS02924,Nader Barakat,Male,17/06/1993,1240119082,nader.barakat98@outlook.com,Cairo,Greater Cairo,Bronze,05/05/2023
CUS01347,Samir Saad,Male,01/04/1977,1178349575,samir.saad90@outlook.com,Giza,Greater Cairo,Platinum,01/01/2020
CUS00570,Amira Abdallah,Female,11/11/1978,1022133101,amira.abdallah22@outlook.com,Giza,Greater Cairo,Bronze,05/11/2020
CUS02981,Hossam Gouda,Male,25/01/1987,1117795914,hossam.gouda86@outlook.com,Giza,Greater Cairo,Silver,18/01/2022
CUS01759,Rania Ragab,Female,10/04/1971,1232158429,rania.ragab27@outlook.com,Cairo,Greater Cairo,Gold,19/07/2021
CUS01817,Salma Farouk,Female,06/01/1982,1157939516,salma.farouk18@gmail.com,Giza,Greater Cairo,Bronze,08/03/2023
CUS02066,Karim Amin,Male,25/11/1995,1239105235,karim.amin11@yahoo.com,Hurghada,Red Sea,Bronze,06/01/2023
CUS00128,Doha Fathy,Female,18/05/1989,1216403434,doha.fathy61@gmail.com,Luxor,Upper Egypt,Bronze,11/12/2023
CUS02094,Rana Rizk,Female,07/12/1990,1013450881,rana.rizk31@outlook.com,Alexandria,Alexandria,Bronze,10/03/2023
CUS02007,Hoda Mahmoud,Female,17/02/1980,1247483872,hoda.mahmoud73@outlook.com,Giza,Greater Cairo,Bronze,08/03/2020
CUS00981,Mariam Ali,Female,09/01/1983,1230034371,mariam.ali17@gmail.com,Giza,Greater Cairo,Bronze,23/06/2021
CUS01246,Khaled Barakat,Male,21/11/1975,1145699484,,Mansoura,Nile Delta,Silver,02/10/2021
CUS00191,Walid Sayed,Male,21/09/1990,1050549608,walid.sayed71@yahoo.com,Cairo,Greater Cairo,Bronze,03/07/2023
CUS01140,Hussein Sayed,Male,03/03/1972,1059804167,hussein.sayed24@yahoo.com,Alexandria,Alexandria,Bronze,23/02/2020
CUS00993,Amr Hafez,Male,01/06/1988,1211062915,amr.hafez40@gmail.com,Cairo,Greater Cairo,Bronze,25/03/2022
CUS00700,Mahmoud Younis,Male,25/10/1990,1215285691,mahmoud.younis9@gmail.com,Alexandria,Alexandria,Silver,04/03/2021
CUS00607,Walid Ahmed,Male,21/06/1996,1071322699,walid.ahmed92@hotmail.com,Cairo,Greater Cairo,Bronze,01/06/2022
CUS00181,Aisha Mansour,Female,27/06/1982,1174304823,aisha.mansour81@outlook.com,Giza,Greater Cairo,Gold,26/08/2022
CUS00302,Suzy Rizk,Female,25/06/1991,1084762274,suzy.rizk86@gmail.com,Alexandria,Alexandria,Bronze,26/08/2020
CUS02545,Rania Zaki,Female,15/09/1985,1173192975,rania.zaki82@hotmail.com,Cairo,Greater Cairo,Bronze,16/07/2022
CUS02823,Akram Mohamed,Male,19/08/1971,1165979497,akram.mohamed63@hotmail.com,Mansoura,Nile Delta,Silver,07/10/2020
CUS01061,Youssef Hassan,Male,28/02/2003,1245755742,youssef.hassan53@gmail.com,Luxor,Upper Egypt,Bronze,23/09/2023
CUS02867,Nader Mansour,Male,01/02/1971,1225019417,nader.mansour88@hotmail.com,Alexandria,Alexandria,Bronze,25/05/2022
CUS02926,Radwa Gouda,Female,08/06/1981,1078663550,radwa.gouda57@hotmail.com,Suez,Canal Zone,Gold,04/02/2022
CUS02566,Ashraf Rizk,Male,13/07/1984,1242706628,ashraf.rizk11@hotmail.com,Giza,Greater Cairo,Bronze,11/04/2022
CUS01070,Magdy Hamdy,Male,01/01/1970,1016163850,magdy.hamdy76@hotmail.com,Giza,Greater Cairo,Bronze,12/01/2021
CUS02525,Karim Ahmed,Male,01/05/1979,1151526888,karim.ahmed54@outlook.com,Hurghada,Red Sea,Silver,08/04/2022
CUS02206,Suzy Salem,Female,26/02/1993,1290068637,suzy.salem42@hotmail.com,Suez,Canal Zone,Silver,12/12/2023
CUS01244,Ashraf Mansour,Male,23/06/1985,1260456057,ashraf.mansour50@gmail.com,Aswan,Upper Egypt,Bronze,05/01/2022
CUS00017,Ramy Ibrahim,Male,14/04/1995,1076399516,ramy.ibrahim73@outlook.com,Giza,Greater Cairo,Bronze,25/11/2022
CUS01114,Aisha Saad,Female,27/12/1989,1173680989,aisha.saad54@hotmail.com,Alexandria,Alexandria,Gold,08/02/2022
CUS00547,Dina Salem,Female,27/10/1995,1180250319,dina.salem33@outlook.com,Cairo,Greater Cairo,Gold,11/12/2022
CUS00659,Shaimaa Mansour,Female,02/12/1990,1213753144,shaimaa.mansour7@outlook.com,Mansoura,Nile Delta,Silver,12/09/2021
CUS02750,Osama Hassan,Male,14/12/1989,1280485498,osama.hassan72@gmail.com,Mansoura,Nile Delta,Gold,07/07/2023
CUS02781,Reham Farouk,Female,25/05/1980,1215071282,reham.farouk87@outlook.com,Cairo,Greater Cairo,Bronze,04/03/2020
CUS01505,Sherif Hamdy,Male,22/09/1974,1011162685,sherif.hamdy54@hotmail.com,Giza,Greater Cairo,Platinum,07/06/2020
CUS00960,Amr Bakr,Male,26/07/1984,1249985512,amr.bakr58@outlook.com,Zagazig,Nile Delta,Bronze,02/12/2022
CUS02332,Ashraf Shaaban,Male,11/05/1990,1217181290,ashraf.shaaban1@gmail.com,Cairo,Greater Cairo,Gold,13/08/2020
CUS00798,Omar Sayed,Male,14/04/1978,1037509178,,Alexandria,Alexandria,Bronze,05/12/2023
CUS00226,Tamer Hassan,Male,02/01/1996,1177674770,tamer.hassan13@outlook.com,Cairo,Greater Cairo,Silver,03/04/2023
CUS02075,Ghada Nasser,Female,22/05/1971,1058454479,ghada.nasser8@hotmail.com,Luxor,Upper Egypt,Silver,11/08/2020
CUS01800,Walid Hassan,Male,04/10/1976,1090961227,walid.hassan94@gmail.com,Cairo,Greater Cairo,Silver,28/04/2023
CUS02486,Hoda Badawi,Female,07/11/1997,1089782008,hoda.badawi80@outlook.com,Ismailia,Canal Zone,Bronze,15/09/2020
CUS00164,Dina Lotfy,Female,20/11/2003,1240524866,dina.lotfy78@hotmail.com,Alexandria,Alexandria,Bronze,05/09/2023
CUS02278,Hossam Wahba,Male,01/06/1990,1096246474,hossam.wahba18@outlook.com,Alexandria,Alexandria,Platinum,24/10/2021
CUS02086,Wael Wahba,Male,14/11/1995,1091393213,wael.wahba35@yahoo.com,Alexandria,Alexandria,Silver,19/04/2023
CUS01694,Reem Shaaban,Female,22/12/1994,1066920243,reem.shaaban20@gmail.com,Cairo,Greater Cairo,Silver,11/06/2023
CUS01046,Ramy Salem,Male,03/07/1971,1156880867,,Mansoura,Nile Delta,Gold,24/10/2022
CUS00470,Emad Ragab,Male,15/02/1977,1090722659,emad.ragab83@gmail.com,Ismailia,Canal Zone,Gold,05/05/2023
CUS00955,Neveen Farouk,Female,27/01/1998,1228275660,neveen.farouk41@gmail.com,Giza,Greater Cairo,Gold,09/08/2020
CUS02668,Adel Hafez,Male,25/09/1993,1166835720,,Mansoura,Nile Delta,Bronze,17/07/2021
CUS02736,Salma Ibrahim,Female,07/11/1992,1074340200,,Hurghada,Red Sea,Silver,23/05/2020
CUS00640,Wael Saad,Male,11/01/1998,1195202397,wael.saad71@hotmail.com,Giza,Greater Cairo,Gold,25/06/2023
CUS02826,Khaled Amin,Male,24/07/1985,1278553033,khaled.amin66@gmail.com,Aswan,Upper Egypt,Bronze,17/10/2022
CUS01219,Ayman Rizk,Male,23/02/2002,1269004183,,Mansoura,Nile Delta,Silver,27/07/2021
CUS01159,Mona Badawi,Female,09/07/1996,1011380509,mona.badawi9@yahoo.com,Luxor,Upper Egypt,Silver,24/04/2022
